Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2017-02-22,,Providence,L,25,57,.439,6,16,.375,10,16,.625,6,31,13,4,0,9,15,,21,48,.438,12,24,.500,14,19,.737,6,34,19,5,0,12,18
2017-02-25,@,Villanova,L,24,55,.436,11,27,.407,4,6,.667,7,27,18,4,0,16,18,,29,55,.527,4,19,.211,17,22,.773,8,33,10,11,0,10,9
2017-02-28,,St. John's (NY),W,29,68,.426,6,19,.316,18,22,.818,12,47,16,6,1,17,17,,27,66,.409,6,25,.240,8,17,.471,7,36,11,10,6,14,18
2017-03-04,@,Marquette,L,33,68,.485,8,28,.286,9,10,.900,9,35,23,8,2,15,21,,33,62,.532,14,28,.500,11,17,.647,8,31,21,10,4,13,14
2017-03-09,N,Providence,W,23,54,.426,4,20,.200,20,33,.606,7,33,7,10,1,12,25,,20,50,.400,4,21,.190,14,26,.538,5,34,8,5,3,22,24
2017-03-10,N,Xavier,W,29,53,.547,13,20,.650,4,6,.667,1,19,20,2,4,12,18,,27,56,.482,9,21,.429,9,11,.818,7,27,13,8,4,12,14
2017-03-11,N,Villanova,L,24,58,.414,6,24,.250,6,9,.667,7,29,11,4,1,16,17,,25,54,.463,9,26,.346,15,19,.789,7,31,14,8,3,14,12
2017-03-17,N,Rhode Island,L,26,65,.400,7,23,.304,13,19,.684,10,35,11,2,3,11,20,,26,58,.448,4,21,.190,28,31,.903,8,38,11,8,3,7,16
2017-11-10,,Yale,W,40,68,.588,8,25,.320,4,10,.400,8,35,20,7,4,11,12,,30,66,.455,8,27,.296,8,10,.800,8,30,19,6,1,12,14
2017-11-12,,Alcorn State,W,33,59,.559,16,33,.485,27,32,.844,11,45,18,7,4,19,23,,22,66,.333,7,24,.292,21,28,.750,12,28,12,8,2,16,26
2017-11-15,@,Northwestern,W,35,68,.515,8,16,.500,14,16,.875,6,36,19,1,3,9,17,,32,67,.478,12,28,.429,12,19,.632,7,31,16,3,7,6,19
2017-11-20,N,UCLA,W,33,67,.493,11,29,.379,23,35,.657,6,42,14,3,1,8,21,,30,68,.441,6,23,.261,23,31,.742,5,34,17,6,5,7,24
2017-11-21,N,Baylor,L,22,64,.344,5,30,.167,10,13,.769,10,28,15,7,3,9,15,,24,52,.462,5,16,.313,12,14,.857,6,35,9,4,1,15,15
2017-11-25,,Southern Illinois-Edwardsville,W,35,60,.583,12,28,.429,21,27,.778,7,39,27,8,2,11,14,,24,62,.387,4,20,.200,14,21,.667,4,26,8,6,2,10,20
2017-12-01,@,Gonzaga,L,29,60,.483,12,25,.480,4,8,.500,3,21,17,5,2,15,18,,31,57,.544,10,25,.400,19,25,.760,8,35,17,9,5,15,14
2017-12-05,,North Dakota,W,41,72,.569,13,33,.394,16,20,.800,9,47,22,7,3,8,15,,27,67,.403,7,24,.292,7,12,.583,3,25,15,4,1,11,16
2017-12-09,,Nebraska,W,29,58,.500,5,21,.238,12,17,.706,9,40,15,4,3,14,11,,27,71,.380,9,26,.346,2,3,.667,9,29,16,7,3,7,20
