Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2011-02-05,@,Miami (FL),L (1 OT),24,51,.471,11,19,.579,9,22,.409,1,25,17,8,6,10,18,,22,56,.393,9,23,.391,17,22,.773,8,39,8,2,4,13,17
2011-02-12,@,Florida State,L,19,60,.317,11,30,.367,7,8,.875,7,26,12,11,2,10,18,,21,47,.447,6,18,.333,15,19,.789,6,37,10,6,6,16,14
2011-02-16,,Duke,L,16,56,.286,3,12,.250,6,9,.667,7,27,8,6,2,12,13,,23,46,.500,5,16,.313,5,9,.556,5,38,12,6,6,18,13
2011-02-19,,Virginia Tech,W,21,46,.457,11,23,.478,8,13,.615,4,28,13,4,3,14,13,,21,52,.404,7,22,.318,5,7,.714,5,27,7,9,4,12,16
2011-02-23,@,Georgia Tech,W,20,48,.417,8,19,.421,14,19,.737,3,24,14,7,2,7,16,,21,56,.375,8,25,.320,6,13,.462,12,37,15,2,6,10,16
2011-02-26,,Boston College,L,17,53,.321,4,21,.190,6,8,.750,10,27,8,5,1,7,11,,24,47,.511,9,23,.391,6,8,.750,5,28,13,4,3,10,12
2011-03-01,,North Carolina State,W,21,53,.396,10,21,.476,17,20,.850,8,29,12,5,7,9,13,,20,49,.408,6,16,.375,12,16,.750,9,33,10,5,7,15,16
2011-03-05,@,Maryland,W,26,59,.441,8,17,.471,14,18,.778,9,28,13,6,1,5,18,,21,47,.447,2,9,.222,16,21,.762,6,28,13,2,10,11,15
2011-03-10,N,Miami (FL),L (1 OT),24,60,.400,6,15,.400,8,16,.500,7,35,9,8,4,11,21,,25,64,.391,10,29,.345,9,20,.450,9,39,11,4,6,13,19
2011-11-13,,South Carolina State,W,25,51,.490,8,19,.421,17,23,.739,10,41,18,9,2,13,17,,13,51,.255,3,16,.188,9,20,.450,8,24,6,7,3,15,21
2011-11-15,,Winthrop,W,22,46,.478,6,18,.333,19,19,1.000,6,28,13,2,3,9,16,,17,42,.405,5,13,.385,9,19,.474,2,18,5,3,2,10,18
2011-11-18,N,Texas Christian,L,15,40,.375,6,15,.400,19,29,.655,6,25,11,7,1,19,18,,19,43,.442,5,13,.385,14,17,.824,5,27,8,3,0,19,23
2011-11-19,N,Drexel,W,14,39,.359,3,12,.250,18,21,.857,4,26,9,5,4,8,16,,14,54,.259,3,21,.143,4,6,.667,12,34,6,4,2,13,20
2011-11-21,N,Drake,W,20,38,.526,0,5,.000,20,23,.870,4,22,8,10,1,16,21,,16,41,.390,2,10,.200,18,23,.783,5,20,6,9,1,15,20
2011-11-25,,Green Bay,W,23,45,.511,2,8,.250,20,29,.690,9,37,11,7,7,13,18,,15,50,.300,2,11,.182,10,12,.833,7,22,3,9,1,15,22
2011-11-29,,Michigan,W,22,53,.415,9,25,.360,17,22,.773,8,33,16,7,3,8,12,,22,50,.440,10,22,.455,4,7,.571,2,24,8,5,3,11,20
2011-12-03,,Longwood,W,29,56,.518,6,19,.316,22,34,.647,10,40,20,11,5,10,13,,20,53,.377,3,19,.158,10,13,.769,2,20,7,7,1,14,21
2011-12-06,,George Mason,W,26,43,.605,7,14,.500,9,17,.529,5,23,10,10,7,14,17,,19,40,.475,2,8,.250,8,16,.500,5,22,6,8,1,20,17
2011-12-18,@,Oregon,W,25,55,.455,6,15,.400,11,13,.846,9,38,12,2,0,8,19,,23,54,.426,3,15,.200,5,14,.357,6,25,11,4,0,6,14
2011-12-21,@,Seattle,W,26,47,.553,4,11,.364,27,38,.711,8,27,12,5,2,13,17,,29,63,.460,8,22,.364,11,15,.733,13,29,11,11,1,13,29
2011-12-27,,Maryland-Eastern Shore,W,30,60,.500,6,20,.300,3,6,.500,8,35,22,5,5,10,11,,15,54,.278,4,18,.222,8,9,.889,9,27,4,3,1,12,11
2011-12-30,,Towson,W,16,46,.348,7,19,.368,18,26,.692,13,29,9,7,2,10,12,,20,45,.444,5,18,.278,5,10,.500,6,24,5,2,6,13,20
2012-01-02,@,LSU,W,21,47,.447,6,10,.600,9,13,.692,4,25,11,12,0,15,14,,21,48,.438,5,18,.278,5,8,.625,5,24,10,5,6,16,16
2012-01-07,,Miami (FL),W,21,55,.382,4,13,.308,6,10,.600,10,30,10,5,1,7,15,,18,51,.353,5,17,.294,10,13,.769,12,36,5,4,1,11,14
2012-01-12,@,Duke,L,24,61,.393,3,16,.188,7,9,.778,14,34,16,4,1,9,18,,24,46,.522,5,20,.250,8,19,.421,6,27,11,3,6,11,16
2012-01-19,@,Georgia Tech,W,28,58,.483,5,16,.313,9,13,.692,10,41,14,3,5,8,16,,14,48,.292,1,15,.067,9,19,.474,5,22,4,5,4,6,17
2012-01-22,,Virginia Tech,L,15,46,.326,1,14,.071,14,22,.636,10,29,4,5,1,12,13,,19,42,.452,5,13,.385,4,7,.571,4,25,10,5,2,13,19
2012-01-26,,Boston College,W,27,53,.509,4,10,.400,8,8,1.000,4,29,16,10,2,8,12,,18,45,.400,7,20,.350,6,9,.667,3,24,8,5,4,15,13
