Date,,Opp,W/L,SFG,SFGA,SFG%,S3P,S3PA,S3P%,SFT,SFTA,SFT%,SORB,STRB,SAST,SSTL,SBLK,STOV,SPF,,OFG,OFGA,OFG%,O3P,O3PA,O3P%,OFT,OFTA,OFT%,OORB,OTRB,OAST,OSTL,OBLK,OTOV,OPF
2014-01-23,,Colorado,W,29,59,.492,3,15,.200,8,14,.571,9,29,16,8,5,7,16,,20,52,.385,4,11,.364,13,14,.929,8,29,6,2,2,16,15
2014-01-26,,Utah,W,24,60,.400,3,14,.214,14,23,.609,18,38,10,3,3,10,15,,19,47,.404,4,13,.308,14,16,.875,6,25,9,5,4,12,20
2014-01-29,@,Stanford,W,18,50,.360,6,14,.429,18,29,.621,5,33,12,4,4,8,18,,21,56,.375,3,12,.250,12,18,.667,7,33,5,1,2,7,23
2014-02-01,@,University of California,L,20,62,.323,2,11,.182,16,16,1.000,13,38,9,6,4,10,13,,25,56,.446,4,8,.500,6,8,.750,3,27,16,6,7,11,16
2014-02-06,,Oregon,W,22,55,.400,4,16,.250,19,35,.543,15,34,15,3,3,7,14,,23,54,.426,6,17,.353,13,20,.650,12,37,14,4,0,11,22
2014-02-09,,Oregon State,W,29,58,.500,3,12,.250,15,23,.652,12,32,15,7,1,8,15,,18,46,.391,4,12,.333,14,17,.824,4,23,9,3,5,12,17
2014-02-14,@,Arizona State,L (2 OT),23,64,.359,4,16,.250,16,30,.533,12,48,9,6,2,15,20,,24,60,.400,6,18,.333,15,26,.577,5,33,9,7,9,11,22
2014-02-19,@,Utah,W (1 OT),24,56,.429,5,12,.417,14,19,.737,9,28,12,7,6,13,19,,23,53,.434,4,13,.308,13,22,.591,9,30,13,7,4,16,16
2014-02-22,@,Colorado,W,35,58,.603,8,17,.471,10,19,.526,5,35,24,8,3,6,21,,17,52,.327,2,10,.200,25,33,.758,10,30,6,3,1,9,13
2014-02-26,,University of California,W,32,63,.508,6,16,.375,17,22,.773,11,38,18,5,4,8,15,,24,55,.436,4,16,.250,7,15,.467,5,22,10,3,5,13,16
2014-03-02,,Stanford,W,26,59,.441,6,14,.429,21,29,.724,10,37,15,4,6,8,17,,22,53,.415,4,10,.400,18,21,.857,5,30,8,3,2,10,21
2014-03-05,@,Oregon State,W,24,57,.421,7,19,.368,19,30,.633,7,24,15,8,2,8,18,,24,54,.444,5,13,.385,16,29,.552,15,40,8,7,5,16,21
2014-03-08,@,Oregon,L,22,52,.423,2,11,.182,11,19,.579,7,33,12,7,3,14,17,,21,51,.412,10,19,.526,12,19,.632,8,32,8,9,4,15,16
2014-03-13,N,Utah,W,27,51,.529,7,18,.389,10,14,.714,6,36,13,5,3,8,16,,12,47,.255,2,10,.200,13,16,.813,4,20,7,5,2,11,15
2014-03-14,N,Colorado,W,23,49,.469,6,17,.353,11,16,.688,11,36,16,7,5,12,16,,15,51,.294,4,8,.500,9,14,.643,7,22,5,3,1,9,15
2014-03-15,N,UCLA,L,28,61,.459,9,22,.409,6,16,.375,6,32,16,7,3,7,15,,25,58,.431,4,12,.333,21,25,.840,5,35,16,4,3,8,13
2014-03-21,N,Weber State,W,26,47,.553,7,14,.500,9,16,.563,5,28,15,4,12,12,20,,16,53,.302,7,17,.412,20,23,.870,9,26,7,8,3,10,17
2014-03-23,N,Gonzaga,W,32,65,.492,7,18,.389,13,18,.722,6,26,24,15,8,6,18,,22,54,.407,6,16,.375,11,13,.846,10,36,13,3,5,21,14
2014-03-27,N,San Diego State,W,23,48,.479,5,12,.417,19,25,.760,8,27,14,2,4,7,16,,21,54,.389,4,14,.286,18,23,.783,14,33,4,2,2,8,20
2014-03-29,N,Wisconsin,L (1 OT),23,59,.390,5,12,.417,12,17,.706,13,38,8,2,5,7,17,,24,61,.393,6,17,.353,10,12,.833,11,34,11,3,0,8,14
2014-11-14,,Mount St. Mary's,W,31,54,.574,4,16,.250,12,25,.480,7,35,17,11,5,8,11,,20,52,.385,7,21,.333,8,12,.667,3,24,8,2,0,16,17
2014-11-16,,Cal State Northridge,W,28,52,.538,8,18,.444,22,35,.629,10,32,17,11,2,18,21,,22,52,.423,2,10,.200,22,28,.786,4,22,16,10,1,16,25
2014-11-19,,UC-Irvine,W,19,48,.396,4,14,.286,29,34,.853,13,39,11,11,5,13,14,,20,54,.370,5,15,.333,9,13,.692,7,24,12,4,1,15,24
2014-11-24,N,Missouri,W,24,53,.453,5,16,.313,19,25,.760,7,31,14,10,1,6,25,,16,44,.364,3,13,.231,18,26,.692,7,33,7,2,2,17,20
2014-11-25,N,Kansas State,W,24,45,.533,4,10,.400,20,28,.714,8,30,12,4,4,11,18,,22,49,.449,7,12,.583,17,24,.708,5,19,8,5,1,11,23
2014-11-26,N,San Diego State,W,19,52,.365,3,8,.375,20,24,.833,11,32,10,7,7,11,19,,21,48,.438,4,9,.444,13,24,.542,7,28,7,5,4,14,19
2014-12-02,,Gardner-Webb,W,36,64,.563,10,17,.588,9,18,.500,12,41,23,8,2,8,16,,22,58,.379,10,29,.345,11,19,.579,4,24,17,0,0,11,18
